Component,Difumo_names,Yeo_networks7,Yeo_networks17,GM,WM,CSF
1004,Dorsomedial prefrontal cortex anterior LH,DefaultB,DefaultA,0.6595760515744395,0.11608374061851792,0.21902719241611487
1005,Lunate sulcus superior RH,VisCent,VisCent,0.4028505544235633,0.5686990609808008,0.02795158857841119
1006,Temporal pole RH,LimbicA,LimbicA,0.7777242279431497,0.1498857776030447,0.05672466298469825
1007,Cuneus superior RH,VisCent,VisPeri,0.6082366757158554,0.2170078330516433,0.15964123634068011
1008,Corpus callosum isthmus,No network found,No network found,0.17878782349381173,0.6338903987566662,0.18732333443621185
1009,Cerebellum VI anterior RH,No network found,No network found,0.8323842275232808,0.03087401261730212,0.13220034939298492
1010,Inferior frontal sulcus mid-posterior RH,ContA,ContA,0.5804127168993012,0.3447849912894516,0.05727771263840969
1011,Superior parietal lobule inferior LH,DorsAttnB,DorsAttnB,0.5069730268671735,0.27568668433218435,0.1277517704034345
1012,Fornix posterior,No network found,No network found,0.3330862462098338,0.2610088370916075,0.40592438795202
1013,Lateral occipital sulcus anterior RH,DorsAttnB,DorsAttnA,0.6443360872608307,0.30269134464811137,0.05253008239394261
1014,Cerebellum Crus I RH,No network found,No network found,0.8259546764051509,0.1292212956421072,0.041218081555195685
1015,Superior frontal sulcus middle RH,ContA,ContB,0.6894756639740823,0.17647879556908824,0.13142872626663507
1016,Hypothalamus,No network found,No network found,0.32466045175062513,0.6753032464638449,5.011019783822981e-05
1017,Cingulum anterior,DefaultB,DefaultA,0.22156873353749532,0.7751193602198776,0.0033162821940439786
1018,Superior temporal gyrus posterior lateral LH,SalVentAttnA,TempPar,0.7011459306178508,0.12765063211471775,0.12754369093196632
1019,Superior temporal gyrus anterior RH,SomMotA,TempPar,0.7054173034807255,0.2084282250824976,0.08014436150510412
1020,Parieto-occipital sulcus anterior RH,VisCent,DefaultC,0.7471179870917845,0.1570322662019299,0.09585490045635764
1021,Cerebellum IX,No network found,No network found,0.5789403231264573,0.1427014598673378,0.1445139989045037
1022,Cuneus postero-inferior LH,VisCent,VisPeri,0.5188205898511556,0.16965806561973001,0.2382003762992241
1023,Caudate superior anterior,No network found,No network found,0.6993997300298253,0.054205121676751816,0.24638408083526905
1024,Corpus callosum genu RH,No network found,No network found,0.21194058754224154,0.5305177118924848,0.257550829395848
