,dimension,component,identified,overlap_against,label
551,1024,23,16,64,Posterior fusiform gyrus
552,1024,23,55,64,Lingual gyrus
553,1024,23,2,64,Fusiform gyrus
554,1024,23,9,64,Cerebellum Crus II
555,1024,23,120,128,Fusiform gyrus
556,1024,23,28,128,Cerebellum VI superior
557,1024,23,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
558,1024,23,11,128,Cerebellum Crus I posterior
559,1024,23,47,128,Inferior occipital sulcus
560,1024,23,91,256,Cerebellum Crus I superior
561,1024,23,28,256,Inferior occipital gyrus
562,1024,23,112,256,Fusiform gyrus posterior
563,1024,23,203,256,Fusiform gyrus RH
564,1024,23,59,256,Fusiform gyrus LH
565,1024,23,284,512,Cerebellum VI superior lateral
566,1024,23,482,512,Cerebellum Crus I superior RH
567,1024,23,265,512,Fusiform gyrus posterior RH
568,1024,23,498,512,Inferior occipital gyrus posterior RH
569,1024,23,422,512,Fusiform gyrus anterior RH
570,1024,23,873,1024,Cerebellum VI RH
571,1024,23,818,1024,Inferior occipital sulcus inferior RH
572,1024,23,174,1024,Cerebellum Crus I superior RH
573,1024,23,817,1024,Occipital pole inferior lateral RH
574,1024,23,881,1024,Cerebellum Crus I RH
575,1024,24,34,64,Precentral gyrus medial
576,1024,24,63,64,Central sulcus
577,1024,24,45,64,Heschl’s gyrus
578,1024,24,17,64,Superior frontal gyrus medial
579,1024,24,38,64,Intraparietal sulcus LH
580,1024,24,102,128,Paracingulate gyrus postero-inferior
581,1024,24,19,128,Mid-anterior cingulate cortex
582,1024,24,49,128,"Insula center, and lateral fissure"
583,1024,24,76,128,"Precentral sulcus inferior, LH"
584,1024,24,84,128,Precentral gyrus superior
585,1024,24,17,256,"Medial frontal cortex, posterior"
586,1024,24,13,256,Mid-anterior cingulate cortex
587,1024,24,40,256,"Paracingulate gyrus, posterior"
588,1024,24,201,256,Cingulate sulcus posterior
589,1024,24,252,256,Callosomarginal sulcus inferior
590,1024,24,191,512,Cingulum middle
591,1024,24,493,512,Cingulate sulcus posterior LH
592,1024,24,90,512,Cingulate gyrus middle superior
593,1024,24,355,512,Paracingulate sulcus posterior
594,1024,24,30,512,Cingulate gyrus middle inferior
595,1024,24,156,1024,Cingulate sulcus mid-anterior LH
596,1024,24,706,1024,Cingulate posterior LH
597,1024,24,595,1024,Cingulum mid-anterior
598,1024,24,104,1024,Cingulate sulcus mid-posterior
599,1024,24,602,1024,Cingulate mid-anterior
600,1024,25,57,64,Superior parietal lobule
601,1024,25,48,64,Intraparietal sulcus RH
602,1024,25,33,64,Superior parietal lobule anterior
603,1024,25,32,64,Intraparietal sulcus
604,1024,25,56,64,Superior occipital sulcus
605,1024,25,46,128,"Intraparietal sulcus, RH"
606,1024,25,86,128,Cerebrospinal fluid (between parietal lobe and skull)
607,1024,25,50,128,"Superior parietal lobule, posterior"
608,1024,25,89,128,"Superior parietal lobule, anterior"
609,1024,25,81,128,"Intraparietal sulcus anterior, RH"
610,1024,25,208,256,Superior parietal lobule superior
611,1024,25,215,256,Superior parietal lobule
612,1024,25,19,256,Superior parietal lobule
613,1024,25,124,256,"Intraparietal sulcus posterior, RH"
614,1024,25,11,256,Cerebrospinal fluid (between intraparietal sulcus and skull)
615,1024,25,460,512,Intraparietal sulcus posterior RH
616,1024,25,219,512,Superior parietal lobule medial RH
617,1024,25,324,512,Superior parietal lobule postero-superior RH
618,1024,25,384,512,Superior occipital sulcus superior RH
619,1024,25,469,512,Cerebrospinal fluid (between superior parietal lobule and skull RH)
620,1024,25,988,1024,Superior parietal lobule RH
621,1024,25,813,1024,Intraparietal sulcus inferior RH
622,1024,25,718,1024,Superior parietal sulcus inferior RH
623,1024,25,394,1024,Dorsal visual stream posterior RH
624,1024,25,576,1024,Intraparietal sulcus superior RH
625,1024,26,61,64,Middle temporal gyrus
626,1024,26,7,64,Superior temporal sulcus with angular gyrus
627,1024,26,23,64,Anterior Cingulate Cortex
628,1024,26,49,64,Inferior frontal sulcus
629,1024,26,26,64,Mid-anterior Cingulate cortex
630,1024,26,79,128,Pars triangularis
631,1024,26,67,128,"Anterior insula, RH-dominated"
632,1024,26,64,128,"Lateral fissure, anterior"
633,1024,26,26,128,Middle temporal gyrus RH
634,1024,26,4,128,"Frontal pole lateral, RH"
635,1024,26,242,256,Anterior horizontal ramus lateral fissure RH
636,1024,26,236,256,Pars orbitalis RH
637,1024,26,226,256,Anterior insula dorsal
638,1024,26,92,256,Frontomarginal gyrus
639,1024,26,148,256,Lateral fissure anterior
640,1024,26,160,512,Anterior rami of the lateral fissure RH
641,1024,26,266,512,Frontal operculum RH
642,1024,26,33,512,Pars orbitalis RH
643,1024,26,303,512,Anterior limb of internal capsule RH
644,1024,26,79,512,Lateral fissure anterior
645,1024,26,239,1024,Anterior insula anterior RH
646,1024,26,567,1024,Anterior insula antero-superior
647,1024,26,527,1024,Anterior insula superior RH
648,1024,26,704,1024,Anterior vertical ramus of the Lateral fissure RH
649,1024,26,875,1024,Pars orbitalis RH
650,1024,27,6,64,Antero-superior insula
651,1024,27,23,64,Anterior Cingulate Cortex
652,1024,27,25,64,Putamen
653,1024,27,61,64,Middle temporal gyrus
654,1024,27,47,64,Thalamus
655,1024,27,98,128,"Putamen, anterior"
656,1024,27,100,128,Caudate ventral
657,1024,27,79,128,Pars triangularis
658,1024,27,87,128,Internal capsule
659,1024,27,94,128,Caudate
660,1024,27,110,256,Insula anterior
661,1024,27,37,256,Caudate nucleus
662,1024,27,131,256,Suborbital cortex medial
663,1024,27,66,256,Caudate inferior
664,1024,27,236,256,Pars orbitalis RH
665,1024,27,56,512,Globus pallidus anterior
666,1024,27,359,512,Circular sulcus of the insula anterior
667,1024,27,27,512,Anterior vertical ramus of the lateral fissure LH
668,1024,27,490,512,Orbitofrontal cortex
669,1024,27,406,512,Caudate nucleus 
670,1024,27,273,1024,Anterior insula anterior LH
671,1024,27,182,1024,Inferior fronto-occipital fasciculus anterior LH
672,1024,27,482,1024,Operculum orbitalis LH
673,1024,27,82,1024,Uncinate fasciculus
674,1024,27,72,1024,Internal capsule anterior limb inferior
675,1024,28,14,64,Mid-posterior cingulate gyrus
676,1024,28,53,64,Parieto occipital sulcus anterior
677,1024,28,5,64,Dorsal Parieto-occipital sulcus
678,1024,28,20,64,Central Parieto-occipital sulcus
679,1024,28,54,64,Precuneus superior
680,1024,28,33,128,Posterior cingulate cortex
681,1024,28,6,128,Lower posterior cingulate cortex
682,1024,28,63,128,"Posterior cingulate cortex, superior"
683,1024,28,87,128,Internal capsule
684,1024,28,61,128,Parieto-occipital sulcus anterior
685,1024,28,231,256,Posterior corona radiata LH
686,1024,28,15,256,Posterior cingulate cortex
687,1024,28,135,256,Superior corona radiata RH
688,1024,28,90,256,Dorsal posterior cingulate cortex
689,1024,28,128,256,"Parieto-occipital sulcus, inferior"
690,1024,28,432,512,Subparietal sulcus inferior LH
691,1024,28,80,512,Posterior corona radiata LH
692,1024,28,358,512,Subparietal sulcus RH
693,1024,28,454,512,Superior longitudinal fasciculus III posterior RH
694,1024,28,506,512,Corpus callosum splenium
695,1024,28,872,1024,Corpus callosum splenium RH
696,1024,28,223,1024,Subparietal sulcus RH
697,1024,28,93,1024,Posterior corona radiata RH
698,1024,28,515,1024,Subparietal sulcus LH
699,1024,28,546,1024,Cingulum posterior
700,1024,29,15,64,ventricles
701,1024,29,25,64,Putamen
702,1024,29,64,64,Caudate
703,1024,29,22,64,Superior fornix and isthmus
704,1024,29,45,64,Heschl’s gyrus
705,1024,29,127,128,"Lateral ventricles, superior"
706,1024,29,124,128,"Putamen, posterior"
707,1024,29,94,128,Caudate
708,1024,29,97,128,Thalamus and globus pallidus
709,1024,29,87,128,Internal capsule
710,1024,29,199,256,Putamen and globus pallidus
711,1024,29,58,256,Caudate superior
712,1024,29,103,256,"Lateral ventricles, middle"
713,1024,29,228,256,Thalamus
714,1024,29,133,256,"Thalamus, medial"
715,1024,29,74,512,Thalamus superior
716,1024,29,168,512,Third ventricle
717,1024,29,110,512,Putamen superior
718,1024,29,31,512,Caudate RH
719,1024,29,377,512,Internal capsule middle LH
720,1024,29,441,1024,Thalamus anterior RH
721,1024,29,485,1024,Caudate superior posterior
722,1024,29,99,1024,Lateral ventricle RH
723,1024,29,990,1024,Caudate posterior RH
724,1024,29,816,1024,Arcuate fasciculus middle RH
725,1024,30,57,64,Superior parietal lobule
726,1024,30,56,64,Superior occipital sulcus
727,1024,30,32,64,Intraparietal sulcus
728,1024,30,18,64,Precuneus superior
729,1024,30,5,64,Dorsal Parieto-occipital sulcus
730,1024,30,46,128,"Intraparietal sulcus, RH"
731,1024,30,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
732,1024,30,77,128,Superior parietal sulcus
733,1024,30,86,128,Cerebrospinal fluid (between parietal lobe and skull)
734,1024,30,73,128,Superior occipital sulcus
735,1024,30,124,256,"Intraparietal sulcus posterior, RH"
736,1024,30,18,256,Cerebrospinal fluid (between precuneus and skull)
737,1024,30,63,256,"Intraparietal sulcus dorsal, RH"
738,1024,30,208,256,Superior parietal lobule superior
739,1024,30,216,256,Parieto-occipital sulcus superior
740,1024,30,453,512,Superior occipital gyrus superior RH
741,1024,30,241,512,Superior parietal lobule postero-inferior posterior
742,1024,30,219,512,Superior parietal lobule medial RH
743,1024,30,395,512,Precuneus postero-superior 
744,1024,30,469,512,Cerebrospinal fluid (between superior parietal lobule and skull RH)
745,1024,30,211,1024,Precuneus postero-superior RH
746,1024,30,612,1024,Superior occipital gyrus superior
747,1024,30,52,1024,Superior parietal lobule postero-superior RH
748,1024,30,826,1024,Parieto-occipital sulcus postero-superior RH
749,1024,30,178,1024,Superio occipital sulcus superior RH
750,1024,31,16,64,Posterior fusiform gyrus
751,1024,31,7,64,Superior temporal sulcus with angular gyrus
752,1024,31,24,64,Descending occipital gyrus
753,1024,31,48,64,Intraparietal sulcus RH
754,1024,31,59,64,Angular gyrus
755,1024,31,128,128,"Angular gyrus, RH"
756,1024,31,108,128,Inferior occipital gyrus
757,1024,31,65,128,Ventrolateral fusiform gyrus
758,1024,31,34,128,"Inferior temporal gyrus, posterior"
759,1024,31,13,128,"Lateral occipital cortex, superior"
760,1024,31,113,256,Lateral occipital cortex anterior
761,1024,31,35,256,"Occipitotemporal sulcus posterior, RH"
762,1024,31,194,256,Lateral occipital cortex
763,1024,31,162,256,"Angular gyrus inferior, RH"
764,1024,31,28,256,Inferior occipital gyrus
765,1024,31,255,512,Middle temporal gyrus posterior RH
766,1024,31,78,512,Anterior occipital sulcus RH
767,1024,31,187,512,Inferior occipital gyrus
768,1024,31,237,512,Middle temporal gyrus mid-posterior RH
769,1024,31,283,512,Lateral occipital cortex antero-superior RH
770,1024,31,858,1024,Anterior occipital sulcus posterior RH
771,1024,31,1013,1024,Lateral occipital sulcus anterior RH
772,1024,31,91,1024,Lateral occipital cortex antero-inferior RH
773,1024,31,437,1024,Middle temporal gyrus postero-inferior RH
774,1024,31,468,1024,Lateral occipital cortex postero-inferior RH
775,1024,32,49,64,Inferior frontal sulcus
776,1024,32,58,64,Middle frontal gyrus anterior
777,1024,32,62,64,Superior frontal gyrus
778,1024,32,36,64,Angular gyrus
779,1024,32,40,64,Precentral gyrus superior
780,1024,32,106,128,"Middle frontal gyrus, RH"
781,1024,32,21,128,"Angular gyrus superior, RH"
782,1024,32,81,128,"Intraparietal sulcus anterior, RH"
783,1024,32,2,128,Middle frontal gyrus anterior
784,1024,32,9,128,Superior frontal sulcus
785,1024,32,67,256,Middle frontal gyrus posterior RH
786,1024,32,210,256,Precentral sulcus inferior RH
787,1024,32,202,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
788,1024,32,245,256,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
789,1024,32,4,256,"Inferior frontal sulcus, RH"
790,1024,32,203,512,Middle frontal gyrus mid-posterior RH
791,1024,32,153,512,Inferior frontal sulcus posterior RH
792,1024,32,4,512,Middle frontal gyrus middle RH
793,1024,32,290,512,Precentral sulcus mid-inferior RH
794,1024,32,245,512,Cerebrospinal fluid (between middle frontal gyrus and skull RH)
795,1024,32,185,1024,Middle frontal sulcus RH
796,1024,32,408,1024,Inferior frontal sulcus posterior medial RH
797,1024,32,628,1024,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
798,1024,32,778,1024,Inferior frontal sulcus posterior RH
799,1024,32,240,1024,Middle frontal gyrus posterior RH
800,1024,33,53,64,Parieto occipital sulcus anterior
801,1024,33,60,64,Cuneus
802,1024,33,5,64,Dorsal Parieto-occipital sulcus
803,1024,33,31,64,Calcarine sulcus anterior
804,1024,33,56,64,Superior occipital sulcus
805,1024,33,17,128,Parieto-occipital sulcus postero-superior
806,1024,33,111,128,Intracalcarine cortex
807,1024,33,118,128,Parieto-occipital sulcus antero-superior
808,1024,33,61,128,Parieto-occipital sulcus anterior
809,1024,33,75,128,Cuneus
810,1024,33,197,256,"Parieto-occipital sulcus, posterior"
811,1024,33,151,256,"Parieto-occipital sulcus, anterior"
812,1024,33,128,256,"Parieto-occipital sulcus, inferior"
813,1024,33,139,256,Calcarine sulcus middle
814,1024,33,24,256,"Parieto-occipital sulcus, superior"
815,1024,33,159,512,Parieto-occipital sulcus middle superior LH
816,1024,33,446,512,Forceps major
817,1024,33,511,512,Parieto-occipital sulcus middle LH
818,1024,33,435,512,Cuneus anterior
819,1024,33,123,512,Cuneus anterior RH
820,1024,33,61,1024,Parieto-occipital sulcus posterior LH
821,1024,33,243,1024,Parieto-occipital sulcus mid-anterior LH
822,1024,33,521,1024,Cuneus superior LH
823,1024,33,770,1024,Forceps major posterior
824,1024,33,368,1024,Superior occipital gyrus superior LH
825,1024,34,52,64,Inferior frontal gyrus
826,1024,34,58,64,Middle frontal gyrus anterior
827,1024,34,30,64,Superior rostral gyrus
828,1024,34,23,64,Anterior Cingulate Cortex
829,1024,34,4,64,Posterior Cingulate cortex
830,1024,34,90,128,"Superior frontal sulcus, anterior"
831,1024,34,117,128,"Ventromedial prefrontal cortex, anterior"
832,1024,34,101,128,"Superior frontal sulcus anterior, LH"
833,1024,34,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
834,1024,34,35,128,"Dorsomedial prefrontal cortex, anterocaudal"
835,1024,34,185,256,Frontal pole lateral LH
836,1024,34,104,256,Frontal pole
837,1024,34,12,256,Superior frontal gyrus anterior
838,1024,34,214,256,Middle frontal gyrus anterior
839,1024,34,39,256,"Paracingulate gyrus, anterior"
840,1024,34,112,512,Frontal pole
841,1024,34,282,512,Middle frontal gyrus anterior LH
842,1024,34,368,512,Frontomarginal gyrus LH
843,1024,34,192,512,Frontal pole medial
844,1024,34,185,512,Superior frontal sulcus anterior LH
845,1024,34,346,1024,Frontal pole medial LH
846,1024,34,369,1024,Frontal pole LH
847,1024,34,138,1024,Forceps minor anterior LH
848,1024,34,642,1024,Frontal pole lateral LH
849,1024,34,215,1024,Frontal pole medial
850,1024,35,53,64,Parieto occipital sulcus anterior
851,1024,35,35,64,Lingual gyrus anterior
852,1024,35,47,64,Thalamus
853,1024,35,4,64,Posterior Cingulate cortex
854,1024,35,5,64,Dorsal Parieto-occipital sulcus
855,1024,35,61,128,Parieto-occipital sulcus anterior
856,1024,35,6,128,Lower posterior cingulate cortex
857,1024,35,57,128,Hippocampal fissure
858,1024,35,97,128,Thalamus and globus pallidus
859,1024,35,91,128,Lingual gyrus
860,1024,35,140,256,"Lateral ventricles, posterior horns"
861,1024,35,102,256,Ventral posterior cingulate cortex
862,1024,35,195,256,Lingual gyrus
863,1024,35,95,256,Posterior hippocampus
864,1024,35,133,256,"Thalamus, medial"
865,1024,35,250,512,Retrosplenial cortex superior
866,1024,35,288,512,Calcarine sulcus anterior
867,1024,35,392,512,Retrosplenial cortex inferior
868,1024,35,407,512,Posterior horn of lateral ventricles 
869,1024,35,285,512,Cerebral peduncles
870,1024,35,54,1024,Retrosplenial cortex
871,1024,35,688,1024,Third ventricle posterior
872,1024,35,529,1024,Retrosplenial cortex posterior
873,1024,35,59,1024,Corpus callosum isthmus inferior
874,1024,35,583,1024,Posterior cingulate cortex inferior
875,1024,36,26,64,Mid-anterior Cingulate cortex
876,1024,36,17,64,Superior frontal gyrus medial
877,1024,36,62,64,Superior frontal gyrus
878,1024,36,6,64,Antero-superior insula
879,1024,36,39,64,Dorsomedial Prefrontal cortex antero-caudal
880,1024,36,69,128,Anterior cingulate cortex
881,1024,36,40,128,"Paracingulate gyrus, middle"
882,1024,36,58,128,"Dorsomedial prefrontal cortex, anteromedial"
883,1024,36,2,128,Middle frontal gyrus anterior
884,1024,36,105,128,"Cingulate sulcus, posterior"
885,1024,36,121,256,Dorsomedial prefrontal cortex
886,1024,36,13,256,Mid-anterior cingulate cortex
887,1024,36,40,256,"Paracingulate gyrus, posterior"
888,1024,36,1,256,"Middle frontal gyrus anterior, LH"
889,1024,36,207,256,Posterior middle frontal gyrus
890,1024,36,271,512,Paracingulate gyrus mid-anterior LH
891,1024,36,220,512,Anterior cingulate cortex superior
892,1024,36,223,512,Cingulate sulcus middle
893,1024,36,327,512,Cingulate sulcus mid-anterior RH
894,1024,36,19,512,Paracingulate sulcus LH
895,1024,36,869,1024,Paracingulate gyrus middle
896,1024,36,475,1024,Paracingulate gyrus mid-anterior LH
897,1024,36,602,1024,Cingulate mid-anterior
898,1024,36,747,1024,Anterior corona radiata
899,1024,36,432,1024,Cingulate sulcus mid-anterior
900,1024,37,51,64,Middle frontal gyrus
901,1024,37,17,64,Superior frontal gyrus medial
902,1024,37,40,64,Precentral gyrus superior
903,1024,37,10,64,Superior parts of Postcentral and Precentral gyri
904,1024,37,63,64,Central sulcus
905,1024,37,106,128,"Middle frontal gyrus, RH"
906,1024,37,29,128,"Angular gyrus anterior, RH"
907,1024,37,36,128,"Superior frontal gyrus, posterior"
908,1024,37,83,128,"Precentral sulcus, superior"
909,1024,37,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
910,1024,37,192,256,Middle frontal gyrus posterior RH
911,1024,37,210,256,Precentral sulcus inferior RH
912,1024,37,67,256,Middle frontal gyrus posterior RH
913,1024,37,207,256,Posterior middle frontal gyrus
914,1024,37,55,256,Anterior corona radiata
915,1024,37,290,512,Precentral sulcus mid-inferior RH
916,1024,37,213,512,Precentral sulcus mid-superior RH
917,1024,37,203,512,Middle frontal gyrus mid-posterior RH
918,1024,37,58,512,Superior longitudinal fasciculus I anterior RH
