,dimension,component,identified,overlap_against,label
565,256,23,306,512,Central sulcus middle LH
566,256,23,211,512,Postcentral sulcus superior LH
567,256,23,338,512,Central sulcus middle
568,256,23,348,512,Central sulcus superior 
569,256,23,412,512,Superior parts of central and postcentral sulci LH
570,256,23,268,1024,Postcentral gyrus mid-inferior lateral LH
571,256,23,522,1024,Postcentral gyrus middle anterior LH
572,256,23,127,1024,Superior parts of central and postcentral sulci LH
573,256,23,550,1024,Postcentral gyrus middle LH
574,256,23,544,1024,Postcentral sulcus mid-superior LH
575,256,24,20,64,Central Parieto-occipital sulcus
576,256,24,53,64,Parieto occipital sulcus anterior
577,256,24,14,64,Mid-posterior cingulate gyrus
578,256,24,4,64,Posterior Cingulate cortex
579,256,24,56,64,Superior occipital sulcus
580,256,24,17,128,Parieto-occipital sulcus postero-superior
581,256,24,8,128,Parieto-occipital sulcus central
582,256,24,121,128,"Precuneus, posterior"
583,256,24,33,128,Posterior cingulate cortex
584,256,24,52,128,Inferior precuneus
585,256,24,216,256,Parieto-occipital sulcus superior
586,256,24,128,256,"Parieto-occipital sulcus, inferior"
587,256,24,218,256,Precuneus inferior
588,256,24,197,256,"Parieto-occipital sulcus, posterior"
589,256,24,241,256,Precuneus posterior
590,256,24,159,512,Parieto-occipital sulcus middle superior LH
591,256,24,216,512,Precuneus postero-inferior RH
592,256,24,362,512,Precuneus posterior 
593,256,24,511,512,Parieto-occipital sulcus middle LH
594,256,24,217,512,Parieto-occipital sulcus postero-superior 
595,256,24,865,1024,Precuneus postero-inferior LH
596,256,24,296,1024,Parieto-occipital sulcus superior
597,256,24,61,1024,Parieto-occipital sulcus posterior LH
598,256,24,826,1024,Parieto-occipital sulcus postero-superior RH
599,256,24,676,1024,Precuneus posterior
600,256,25,29,64,Inferior occipital gyrus
601,256,25,16,64,Posterior fusiform gyrus
602,256,25,24,64,Descending occipital gyrus
603,256,25,3,64,Calcarine cortex posterior
604,256,25,42,64,Lateral occipital cortex
605,256,25,108,128,Inferior occipital gyrus
606,256,25,88,128,Lunate sulcus
607,256,25,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
608,256,25,47,128,Inferior occipital sulcus
609,256,25,65,128,Ventrolateral fusiform gyrus
610,256,25,107,256,Occipital pole
611,256,25,159,256,Inferior occipital sulcus
612,256,25,9,256,"Occipital pole, superior"
613,256,25,89,256,Transverse occipital sulcus
614,256,25,112,256,Fusiform gyrus posterior
615,256,25,232,512,Occipital pole lateral RH
616,256,25,281,512,Inferior occipital sulcus
617,256,25,179,512,Occipital pole lateral LH
618,256,25,363,512,Inferior occipital gyrus posterior LH
619,256,25,498,512,Inferior occipital gyrus posterior RH
620,256,25,365,1024,Occipital pole LH
621,256,25,752,1024,Occipital pole inferior LH
622,256,25,330,1024,Occipital pole inferior medial LH
623,256,25,1,1024,Retrocalcarine cortex RH
624,256,25,401,1024,Descending occipital gyrus inferior LH
625,256,26,19,64,Planum polare
626,256,26,45,64,Heschl’s gyrus
627,256,26,26,64,Mid-anterior Cingulate cortex
628,256,26,41,64,Postcentral gyrus inferior
629,256,26,61,64,Middle temporal gyrus
630,256,26,68,128,Planum temporale RH
631,256,26,54,128,Planum temporale LH
632,256,26,80,128,Superior temporal sulcus LH
633,256,26,99,128,Posterior insula ventral
634,256,26,64,128,"Lateral fissure, anterior"
635,256,26,167,256,Planum temporale LH
636,256,26,48,256,Frontal opercula RH
637,256,26,20,256,Frontal operculum LH
638,256,26,86,256,Heschl’s gyrus
639,256,26,70,256,Parietal operculum
640,256,26,183,512,Planum temporale
641,256,26,293,512,Heschl’s gyrus LH
642,256,26,508,512,Superior temporal gyrus superior LH
643,256,26,337,512,Superior temporal gyrus posterior LH
644,256,26,116,512,Planum polare superior
645,256,26,952,1024,Planum temporale LH
646,256,26,792,1024,Superior temporal gyrus middle LH
647,256,26,83,1024,Planum temporale anterior LH
648,256,26,487,1024,Superior temporal gyrus middle superior LH
649,256,26,830,1024,Heschl’s gyrus LH
650,256,27,27,64,Superior parietal lobule posterior
651,256,27,32,64,Intraparietal sulcus
652,256,27,50,64,Postcentral gyrus LH
653,256,27,57,64,Superior parietal lobule
654,256,27,10,64,Superior parts of Postcentral and Precentral gyri
655,256,27,77,128,Superior parietal sulcus
656,256,27,125,128,"Postcentral gyrus, middle"
657,256,27,74,128,"Postcentral sulcus, superior"
658,256,27,7,128,"Intraparietal sulcus posterior, LH"
659,256,27,48,128,"Postcentral sulcus inferior, LH"
660,256,27,183,256,Intraparietal sulcus LH
661,256,27,145,256,"Angular gyrus superior, LH"
662,256,27,30,256,"Postcentral sulcus superior, LH"
663,256,27,106,256,"Intraparietal sulcus posterior, LH"
664,256,27,42,256,"Postcentral sulcus, inferior"
665,256,27,35,512,Intraparietal sulcus anterior LH
666,256,27,385,512,Intermediate primus of Jensen LH
667,256,27,361,512,Cerebrospinal fluid (between intraparietal sulcus and skull LH)
668,256,27,50,512,Intraparietal sulcus superior LH
669,256,27,144,512,Intraparietal sulcus middle LH
670,256,27,878,1024,Superior parietal sulcus mid-inferior LH
671,256,27,141,1024,Intraparietal sulcus anterior LH
672,256,27,811,1024,Superior parietal sulcus inferior LH
673,256,27,260,1024,Angular gyrus superior anterior LH
674,256,27,915,1024,Postcentral gyrus middle posterior LH
675,256,28,29,64,Inferior occipital gyrus
676,256,28,11,64,Transverse sinus
677,256,28,46,64,Occipital pole
678,256,28,42,64,Lateral occipital cortex
679,256,28,9,64,Cerebellum Crus II
680,256,28,34,128,"Inferior temporal gyrus, posterior"
681,256,28,120,128,Fusiform gyrus
682,256,28,65,128,Ventrolateral fusiform gyrus
683,256,28,11,128,Cerebellum Crus I posterior
684,256,28,28,128,Cerebellum VI superior
685,256,28,35,256,"Occipitotemporal sulcus posterior, RH"
686,256,28,80,256,"Inferior temporal gyrus, posterior, LH"
687,256,28,59,256,Fusiform gyrus LH
688,256,28,91,256,Cerebellum Crus I superior
689,256,28,112,256,Fusiform gyrus posterior
690,256,28,187,512,Inferior occipital gyrus
691,256,28,425,512,Cerebellum Crus I superior
692,256,28,12,512,Occipitotemporal gyrus mid-posterior RH
693,256,28,349,512,Inferior occipital gyrus anterior LH
694,256,28,93,512,Occipitotemporal gyrus posterior RH
695,256,28,670,1024,Occipitotemporal sulcus mid-posterior RH
696,256,28,724,1024,Inferior occipital gyrus anterior RH
697,256,28,932,1024,Occipitotemporal gyrus posterior RH
698,256,28,122,1024,Inferior occipital gyrus anterior LH
699,256,28,499,1024,Inferior temporal gyrus posterior RH
700,256,29,57,64,Superior parietal lobule
701,256,29,48,64,Intraparietal sulcus RH
702,256,29,32,64,Intraparietal sulcus
703,256,29,27,64,Superior parietal lobule posterior
704,256,29,56,64,Superior occipital sulcus
705,256,29,81,128,"Intraparietal sulcus anterior, RH"
706,256,29,24,128,"Angular gyrus, posterior"
707,256,29,86,128,Cerebrospinal fluid (between parietal lobe and skull)
708,256,29,46,128,"Intraparietal sulcus, RH"
709,256,29,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
710,256,29,146,256,Intermediate primus of Jensen RH
711,256,29,109,256,Angular gyrus RH
712,256,29,118,256,"Intraparietal sulcus ventral, RH"
713,256,29,124,256,"Intraparietal sulcus posterior, RH"
714,256,29,166,256,Angular gyrus superior
715,256,29,305,512,Angular gyrus superior RH
716,256,29,135,512,Angular gyrus mid-posterior RH
717,256,29,246,512,Superior occipital sulcus middle RH
718,256,29,418,512,Angular gyrus posterior RH
719,256,29,214,512,Intraparietal sulcus anterior RH
720,256,29,101,1024,Lateral occipital cortex superior RH
721,256,29,105,1024,Angular gyrus mid-superior RH
722,256,29,429,1024,Intraparietal sulcus superior posterior RH
723,256,29,764,1024,Angular gyrus antero-superior RH
724,256,29,470,1024,Intraparietal sulcus middle RH
725,256,30,10,64,Superior parts of Postcentral and Precentral gyri
726,256,30,63,64,Central sulcus
727,256,30,38,64,Intraparietal sulcus LH
728,256,30,33,64,Superior parietal lobule anterior
729,256,30,45,64,Heschl’s gyrus
730,256,30,48,128,"Postcentral sulcus inferior, LH"
731,256,30,125,128,"Postcentral gyrus, middle"
732,256,30,43,128,"Postcentral gyrus superior, LH"
733,256,30,56,128,"Intraparietal sulcus anterior, LH"
734,256,30,84,128,Precentral gyrus superior
735,256,30,42,256,"Postcentral sulcus, inferior"
736,256,30,27,256,"Intraparietal sulcus, anterior"
737,256,30,115,256,Superior parts of central and postcentral sulci LH
738,256,30,246,256,Cerebrospinal fluid (between precentral and postcentral gyri LH and skull)
739,256,30,251,256,"Supramarginal gyrus anterior, LH"
740,256,30,97,512,Postcentral gyrus middle LH
741,256,30,35,512,Intraparietal sulcus anterior LH
742,256,30,211,512,Postcentral sulcus superior LH
743,256,30,17,512,Supramarginal gyrus antero-superior LH
744,256,30,311,512,Cerebrospinal fluid (between supramarginal gyrus and skull LH)
745,256,30,18,1024,Postcentral sulcus middle LH
746,256,30,544,1024,Postcentral sulcus mid-superior LH
747,256,30,550,1024,Postcentral gyrus middle LH
748,256,30,315,1024,Postcentral sulcus inferior LH
749,256,30,926,1024,Cerebrospinal fluid (between postcentral gyrus inferior and skull LH)
750,256,31,56,64,Superior occipital sulcus
751,256,31,42,64,Lateral occipital cortex
752,256,31,13,64,Superior occipital gyrus
753,256,31,46,64,Occipital pole
754,256,31,20,64,Central Parieto-occipital sulcus
755,256,31,3,128,Superior occipital gyrus
756,256,31,73,128,Superior occipital sulcus
757,256,31,88,128,Lunate sulcus
758,256,31,25,128,"Lateral occipital cortex, inferior"
759,256,31,103,128,"Occipital pole, superior"
760,256,31,84,256,"Superior occipital sulcus, inferior"
761,256,31,97,256,Superior occipital gyrus RH
762,256,31,194,256,Lateral occipital cortex
763,256,31,89,256,Transverse occipital sulcus
764,256,31,234,256,Superior occipital sulcus LH
765,256,31,347,512,Superior occipital gyrus inferior RH
766,256,31,2,512,Superior occipital gyrus 
767,256,31,507,512,Superior occipital sulcus RH
768,256,31,431,512,Superior occipital gyrus RH
769,256,31,315,512,Lateral occipital cortex superior RH
770,256,31,360,1024,Lateral occipital sulcus posterior RH
771,256,31,905,1024,Lateral occipital sulcus mid-posterior RH
772,256,31,387,1024,Superior occipital sulcus middle RH
773,256,31,882,1024,Superior occipital gyrus inferior RH
774,256,31,763,1024,Lateral occipital cortex middle RH
775,256,32,30,64,Superior rostral gyrus
776,256,32,39,64,Dorsomedial Prefrontal cortex antero-caudal
777,256,32,26,64,Mid-anterior Cingulate cortex
778,256,32,62,64,Superior frontal gyrus
779,256,32,64,64,Caudate
780,256,32,35,128,"Dorsomedial prefrontal cortex, anterocaudal"
781,256,32,117,128,"Ventromedial prefrontal cortex, anterior"
782,256,32,10,128,Ventral medial prefrontal cortex
783,256,32,58,128,"Dorsomedial prefrontal cortex, anteromedial"
784,256,32,87,128,Internal capsule
785,256,32,39,256,"Paracingulate gyrus, anterior"
786,256,32,176,256,Anterior cingulate cortex
787,256,32,149,256,Rostral anterior cingulate cortex
788,256,32,235,256,Dorsomedial prefrontal cortex anterior
789,256,32,92,256,Frontomarginal gyrus
790,256,32,197,512,Corpus callosum genu
791,256,32,51,512,Ventromedial prefrontal cortex
792,256,32,394,512,Cingulate sulcus anterior RH
793,256,32,354,512,Paracingulate gyrus anterior LH
794,256,32,126,512,Cingulum anterior
795,256,32,741,1024,Anterior cingulate cortex anterior LH
796,256,32,86,1024,Cingulate mid-anterior RH
797,256,32,212,1024,Cingulate anterior RH
798,256,32,96,1024,Cingulate anterior
799,256,32,235,1024,Anterior cingulate cortex inferior LH
800,256,33,21,64,Cerebellum I-V
801,256,33,2,64,Fusiform gyrus
802,256,33,11,64,Transverse sinus
803,256,33,16,64,Posterior fusiform gyrus
804,256,33,55,64,Lingual gyrus
805,256,33,96,128,Cerebellum Crus II
806,256,33,22,128,Cerebellum Crus I anterior
807,256,33,27,128,Cerebellum VI anterior
808,256,33,115,128,Cerebellum IV and middle cerebellar peduncle
809,256,33,113,128,Cerebellum VI
810,256,33,50,256,Cerebellum VIIIb posterior
811,256,33,165,256,Fluid between cerebellum and pons
812,256,33,36,256,Cerebellum VIIb
813,256,33,69,256,Cerebellum VIIIb anterior
814,256,33,172,256,Cerebellum Crus I anterior LH
815,256,33,339,512,Cerebellum IX and cerebellar peduncle 
816,256,33,233,512,Medulla oblongata
817,256,33,198,512,Cerebellum VI antero-inferior LH
818,256,33,70,512,Cerebellum IX
819,256,33,452,512,Medulla oblongata superior
820,256,33,411,1024,Cerebellum Vermis IX
821,256,33,435,1024,Cerebellum IX
822,256,33,815,1024,Cerebellum IX
823,256,33,321,1024,Fluid between cerebellum and peduncle inferior
824,256,33,625,1024,Cerebellum VIIIa LH
825,256,34,15,64,ventricles
826,256,34,6,64,Antero-superior insula
827,256,34,58,64,Middle frontal gyrus anterior
828,256,34,22,64,Superior fornix and isthmus
829,256,34,52,64,Inferior frontal gyrus
830,256,34,94,128,Caudate
831,256,34,67,128,"Anterior insula, RH-dominated"
832,256,34,123,128,"Inferior frontal sulcus, LH"
833,256,34,2,128,Middle frontal gyrus anterior
834,256,34,32,128,"Inferior frontal gyrus anterior, LH"
835,256,34,5,256,Caudate superior
836,256,34,60,256,Genu of callosal body
837,256,34,7,256,"Lateral ventricles, anterior horns"
838,256,34,101,256,Internal capsule anterior horn RH
839,256,34,98,256,Middle frontal gyrus medial RH
840,256,34,54,512,Caudate dorsal
841,256,34,208,512,Corpus callosum genu superior
842,256,34,113,512,Forceps minor
843,256,34,388,512,Anterior insula dorsal LH
844,256,34,23,512,Superior corona radiata anterior
845,256,34,313,1024,Internal capsule anterior limb superior LH
846,256,34,160,1024,Anterior corona radiata LH
847,256,34,43,1024,Corpus callosum genu superior
848,256,34,684,1024,Anterior corona radiata superior LH
849,256,34,949,1024,Superior longitudinal fasciculus III mid-anterior LH
850,256,35,42,64,Lateral occipital cortex
851,256,35,24,64,Descending occipital gyrus
852,256,35,46,64,Occipital pole
853,256,35,29,64,Inferior occipital gyrus
854,256,35,55,64,Lingual gyrus
855,256,35,25,128,"Lateral occipital cortex, inferior"
856,256,35,108,128,Inferior occipital gyrus
857,256,35,120,128,Fusiform gyrus
858,256,35,34,128,"Inferior temporal gyrus, posterior"
859,256,35,88,128,Lunate sulcus
860,256,35,28,256,Inferior occipital gyrus
861,256,35,113,256,Lateral occipital cortex anterior
862,256,35,108,256,Middle temporal gyrus posterior
863,256,35,203,256,Fusiform gyrus RH
864,256,35,194,256,Lateral occipital cortex
865,256,35,93,512,Occipitotemporal gyrus posterior RH
866,256,35,187,512,Inferior occipital gyrus
867,256,35,268,512,Middle temporal gyrus posterior RH
868,256,35,12,512,Occipitotemporal gyrus mid-posterior RH
869,256,35,232,512,Occipital pole lateral RH
870,256,35,402,1024,Anterior occipital sulcus anterior RH
871,256,35,932,1024,Occipitotemporal gyrus posterior RH
872,256,35,858,1024,Anterior occipital sulcus posterior RH
873,256,35,724,1024,Inferior occipital gyrus anterior RH
874,256,35,591,1024,Occipitotemporal sulcus posterior RH
875,256,36,21,64,Cerebellum I-V
876,256,36,2,64,Fusiform gyrus
877,256,36,11,64,Transverse sinus
878,256,36,55,64,Lingual gyrus
879,256,36,35,64,Lingual gyrus anterior
880,256,36,55,128,Cerebellum superior posterior fissure
881,256,36,22,128,Cerebellum Crus I anterior
882,256,36,115,128,Cerebellum IV and middle cerebellar peduncle
883,256,36,96,128,Cerebellum Crus II
884,256,36,82,128,Cerebellum IV and V
885,256,36,50,256,Cerebellum VIIIb posterior
886,256,36,173,256,Cerebellum VI anterior
887,256,36,33,256,Cerebellum IX
888,256,36,181,256,Cerebellum VI
889,256,36,81,256,Cerebellum Crus I RH
890,256,36,34,512,Cerebellum VIIb
891,256,36,381,512,Cerebellum VI
892,256,36,341,512,Cerebellum VI medial
893,256,36,125,512,Cerebellum IX inferior
894,256,36,209,512,Fourth ventricle
895,256,36,982,1024,Cerebellum IX anterior
896,256,36,411,1024,Cerebellum Vermis IX
897,256,36,261,1024,Cerebellum Vermis X
898,256,36,290,1024,Cerebellum VI
899,256,36,358,1024,Cerebellum VIIIa
900,256,37,15,64,ventricles
901,256,37,47,64,Thalamus
902,256,37,6,64,Antero-superior insula
903,256,37,25,64,Putamen
904,256,37,23,64,Anterior Cingulate Cortex
905,256,37,94,128,Caudate
906,256,37,98,128,"Putamen, anterior"
907,256,37,87,128,Internal capsule
908,256,37,107,128,Anterior insula
909,256,37,71,128,Thalamus
910,256,37,66,256,Caudate inferior
911,256,37,53,256,Caudate
912,256,37,169,256,Caudate nucleus
913,256,37,105,256,Putamen anterior
914,256,37,60,256,Genu of callosal body
915,256,37,225,512,Caudate ventral
916,256,37,328,512,Caudate LH
917,256,37,130,512,Corpus callosum genu inferior
918,256,37,303,512,Anterior limb of internal capsule RH
919,256,37,56,512,Globus pallidus anterior
920,256,37,145,1024,Anterior commissure
921,256,37,72,1024,Internal capsule anterior limb inferior
922,256,37,426,1024,Caudate LH
923,256,37,615,1024,Caudate anterior RH
924,256,37,717,1024,Subcallosal cortex superior
925,256,38,48,64,Intraparietal sulcus RH
926,256,38,7,64,Superior temporal sulcus with angular gyrus
927,256,38,36,64,Angular gyrus
928,256,38,10,64,Superior parts of Postcentral and Precentral gyri
929,256,38,6,64,Antero-superior insula
930,256,38,114,128,"Supramarginal gyrus anterior, RH"
931,256,38,81,128,"Intraparietal sulcus anterior, RH"
932,256,38,125,128,"Postcentral gyrus, middle"
